Route_ID,Starting_Point,Ending_Point,Intermediate_Stops,Distance,Estimated_Travel_Time,Type_of_Transportation,Frequency_of_Service,Time_Schedule,Days_of_Operation,Special_Schedules
R1674,East Lorraine,Port Matthewtown,"['New Elizabethstad', 'Martinmouth', 'Paulfurt', 'Danielshire']",6.155461780440169,34,subway,5,07:24:38,Weekdays,Decide student interest structure explain physical seven away.
R1675,Dennisport,Annaberg,['Port Amy'],7.763707065147254,19,bus,5,02:00:14,Weekends,Clear forward near even.
R1676,Jamiebury,North Frankburgh,"['Clarkmouth', 'New Lisa', 'Carolynfurt', 'New Lisa', 'Johnsonborough']",6.76850394300168,33,subway,5,00:23:36,Weekdays,True politics forget possible cultural civil.
R1677,New Maryberg,New Stephanieville,"['Williamside', 'Port Catherine']",12.842834718217144,31,tram,2,03:02:00,Weekdays,Best get coach somebody.
R1678,South Jasonburgh,East Sarah,"['Lawsonborough', 'North Gloria', 'Lake Megan']",7.2286208933267275,45,tram,5,16:47:03,Weekends,Hair section investment hospital.
R1679,West Caitlin,Kathymouth,"['Aaronstad', 'Ashleyport', 'South Lindashire', 'North Ian', 'Port Nancy']",16.932884306460537,32,bus,1,16:14:17,Weekends,Issue buy behind tree lose gun executive break.
R1680,Cowanmouth,South Kimberlytown,"['Kimstad', 'Lake Ryan', 'Lake David', 'Patriciafurt']",17.322219304739434,56,subway,5,05:14:50,Weekends,Ball hear current environment.
R1681,Patrickmouth,Pageport,"['Jessicaburgh', 'North Ashley']",7.117231698263691,26,tram,4,23:53:07,Weekdays,Stuff remember purpose health find.
R1682,Laneland,Beckertown,"['Laurenville', 'Lake Codyside', 'Kennethstad', 'Lake Michael']",18.73975841055936,60,bus,2,08:37:28,Weekdays,
R1683,Lake Christopher,New Erin,"['West Kelly', 'Monicaburgh']",11.373298163125753,31,bus,1,18:06:56,Weekdays,
R1684,West Whitney,West Dawnton,"['South Darrenshire', 'Martinezhaven', 'East Christophermouth', 'Hudsonton', 'Nicholasfort']",10.53767255906952,38,bus,3,12:54:34,Weekdays,Sea what firm summer others.
R1685,South Gabriel,Port Mitchell,"['Anthonymouth', 'West Charlesmouth', 'Brandonborough', 'Port Arthurton', 'Lake Donnaberg']",7.994022852242237,28,tram,2,12:15:47,Weekdays,
R1686,New Johnview,Lake Joseph,"['Johnbury', 'West Natasha', 'New Jameschester', 'Simmonstown']",17.029394588556052,53,bus,1,10:50:15,Weekdays,
R1687,South Francis,Davidton,"['Jamesfurt', 'Port Erica', 'Port Ernestland', 'Port Katherine']",6.951734745450698,56,tram,5,23:52:40,Weekdays,
R1688,South Amber,East Jaymouth,"['West Brett', 'East Jillborough']",11.817093475432294,46,tram,2,14:09:01,Weekdays,
R1689,Jonathonborough,Zacharyfort,"['New Audrey', 'South Danielbury', 'Port Sheila', 'Jamiehaven', 'Martineztown']",5.817200103913015,28,bus,1,07:14:56,Weekdays,
R1690,Davidhaven,Port Christinaberg,"['Lake Tiffanyburgh', 'East Christopher']",14.256017238687528,48,subway,5,06:05:08,Weekdays,Between land Congress page.
R1691,New Candaceton,East Sheila,['Burgessside'],7.349969231446143,59,subway,3,17:20:14,Weekdays,Several share opportunity miss.
R1692,North Steven,Josephland,"['North Nathanielmouth', 'Millerside', 'North Gary', 'Evansburgh']",13.499289090145105,27,tram,3,12:31:51,Weekends,Age ago picture option.
R1693,East Brentland,Bryanshire,['South Deanside'],12.312316890983993,46,subway,3,06:34:15,Weekdays,
R1694,Jamesmouth,Josephstad,"['Kevinbury', 'Drewside', 'Riveraberg', 'New Susan', 'Lake Kevinport']",19.363791832126026,37,subway,2,05:42:46,Weekdays,Lead today improve.
R1695,Roachchester,Port Amberland,"['Port Jeffreytown', 'East Nathan', 'Baileyland', 'Jamesshire', 'Angelamouth']",19.119867312577924,55,tram,2,01:37:07,Weekdays,
R1696,South Elizabethville,Port Gabrielview,"['New Tiffany', 'Port Justin', 'New Christopher', 'Rachelburgh', 'South Jessica']",10.174602889924607,41,tram,2,00:38:37,Weekends,Pattern house none final.
R1697,Basstown,Huffville,"['Lake Anthony', 'Lake Kennethborough', 'Ariashaven', 'Patelborough']",5.9970022645465875,60,subway,2,08:46:46,Weekends,Beat join animal character this stuff.
R1698,Russoburgh,Rodriguezside,"['Lake Peterberg', 'Jasmineshire', 'Jeffreybury']",7.9695777339320255,49,subway,4,06:06:38,Weekends,
R1699,East Michael,Karenmouth,"['New Breanna', 'Carterborough', 'East Monicaberg', 'Samanthaburgh', 'West Josephhaven']",13.767191088528469,28,subway,1,23:03:05,Weekdays,
R1700,Valenzuelachester,New Markfort,['Jeffreyshire'],15.005177695529968,49,subway,3,08:59:15,Weekends,
R1701,Keithhaven,New Mary,"['Kanehaven', 'South Melissa']",10.819224720764655,32,subway,3,03:08:33,Weekdays,Relate bill when.
R1702,Courtneyland,West Tracie,"['Gonzalezborough', 'Carrmouth', 'South Maria', 'North Courtney', 'Robertmouth']",16.830144561845348,32,bus,3,04:49:40,Weekdays,
R1703,Mckenziefurt,New Louisfort,"['South Shelbyfort', 'Lake Jesseberg', 'South Christopher']",17.470769527070942,54,bus,4,06:56:30,Weekends,
R1704,Robertside,Port Davidland,"['Laurahaven', 'Michaelfort']",5.353000984523674,15,tram,2,21:02:08,Weekdays,Task word provide.
R1705,Tylerbury,Kirkshire,"['East Erikaborough', 'South Ashley', 'Lake Juan']",6.3462320500557645,56,bus,1,19:24:49,Weekdays,
R1706,Port Wanda,Lake Emma,"['Smithland', 'Torresfort', 'East Annafort', 'Lake Bethburgh']",6.75389997614076,57,bus,4,04:57:28,Weekdays,Even develop argue citizen American.
R1707,West James,North Heather,"['East Tracy', 'Gonzalezchester', 'Martinezchester', 'Theresaborough', 'North Ryanfort']",9.815647094644323,21,bus,5,14:33:36,Weekdays,
R1708,Meganshire,Lake Nicole,"['Keithmouth', 'Johnsonside', 'North Amandachester', 'East Wendy']",9.39128204924452,40,subway,4,17:33:38,Weekends,Manage check break anything let also modern.
R1709,Jameschester,Travistown,"['North Kayla', 'West Randallmouth', 'Cohenfurt', 'New Johnny', 'Nathanfort']",15.793637950122791,58,subway,3,22:21:01,Weekdays,
R1710,East Steven,North Nicholas,"['North Charles', 'Harrisshire', 'Lake Brianmouth']",12.512787090218941,56,subway,5,13:53:05,Weekends,
R1711,Brandonborough,Lake Jacobchester,"['North Wendy', 'Williamsport', 'East Robertstad']",7.9406451128911275,35,tram,2,20:28:04,Weekends,White bed financial purpose stay over individual huge.
R1712,Robinsonborough,Josephfort,"['South Brendafurt', 'Markside', 'Reeveshaven', 'New Angela', 'Reesefort']",17.444451553950845,23,bus,1,10:23:46,Weekends,
R1713,East Erinbury,New Shannonhaven,"['Lake Julie', 'Port Joshua', 'West Jeremy']",8.059145259140628,25,tram,5,19:51:48,Weekdays,Experience data who technology.
R1714,East Teresamouth,Brooksbury,['Julietown'],10.114835403414794,39,tram,4,11:05:47,Weekdays,Dream fund leg safe despite upon.
R1715,Leeville,Port Stephanie,"['Nashmouth', 'Lake Cynthia']",19.3237520044044,45,subway,4,03:16:43,Weekends,
R1716,North Kyletown,Catherineview,"['East Kimberlychester', 'North Michael', 'New Sarachester', 'North Staceyberg']",11.428213535480795,37,tram,2,00:36:51,Weekdays,Kid lose use exactly day.
R1717,West Crystalmouth,South Scott,"['Lake Joshuamouth', 'Anthonyburgh', 'Johnfurt']",15.257505060396742,26,subway,5,23:27:51,Weekdays,Dinner wrong may particular fast a trial turn.
R1718,West Bryanfurt,South Kathleen,"['Devinshire', 'Martinberg', 'Chaveztown', 'East Elizabethborough']",13.164677118433048,22,tram,2,03:44:34,Weekends,Article example one game medical loss mean.
R1719,Timothyton,Port Claytonhaven,['Lake Shannontown'],9.3977532970437,35,bus,3,02:53:02,Weekends,Use financial large late organization cultural successful.
R1720,Candacefort,West Sean,"['Lake Cynthiaview', 'Williamsbury', 'Lake Jessicamouth']",8.651429499546285,16,tram,3,06:06:11,Weekends,
R1721,Jamesburgh,South Stephanie,"['Lake Casey', 'Blackside', 'Danielton', 'South Jose', 'Lake Daniel']",14.331845649816334,48,tram,4,10:47:52,Weekdays,Hand sense full production strong surface.
R1722,Desireeshire,Thomasport,"['Diazfort', 'Port Williamport']",9.528858922770672,59,tram,2,10:22:07,Weekdays,
R1723,North Michellemouth,South Dustinhaven,['Amyberg'],18.743061208935103,53,tram,4,06:24:22,Weekends,General choice message major.
R1724,Robertville,Jermaineside,['Castilloland'],7.437236799181983,28,tram,4,21:35:35,Weekdays,Study third parent task light simply.
R1725,Lisachester,Katelynborough,"['Port Robertside', 'Port Brentchester', 'Johnshire', 'North Lauraville', 'East Sydneyview']",15.571198432910224,29,bus,5,13:25:31,Weekdays,Different class safe read.
R1726,West Normatown,West John,['Simmonsville'],19.726109476246734,49,subway,3,09:44:59,Weekends,
R1727,East Rachelberg,East Josephborough,"['Palmerhaven', 'Kyleton']",18.22603916225499,18,subway,3,10:28:49,Weekends,
R1728,Barronview,Fritzland,"['Watsonmouth', 'New Kirstenbury', 'East Christopherborough']",19.94441049296244,25,bus,2,15:46:08,Weekends,Fund call movement man.
R1729,Kathymouth,Michaelborough,"['Jackieburgh', 'Lake Dustinberg', 'East Stephanieport', 'Lake Taylorbury', 'East Philipberg']",16.842956381102475,38,subway,5,08:36:38,Weekends,
R1730,Hugheshaven,Underwoodport,"['Port Andreachester', 'Kimberlyshire', 'South Pamela']",9.167866209012768,25,subway,4,15:49:05,Weekends,Student just maintain between voice say agency.
R1731,Timothyville,Benjaminberg,['New Cynthiastad'],8.7395195078941,32,subway,2,05:13:53,Weekdays,Guy address outside plan.
R1732,Chapmanville,Port Joseph,"['Port Johnview', 'New Claudia', 'Smithbury', 'Wardchester']",8.22616355755666,51,tram,1,01:31:05,Weekends,Win many truth least painting seat.
R1733,Adamschester,Jeremyfort,['Cynthiashire'],10.041135803803297,45,tram,5,10:06:58,Weekends,
R1734,Lake Alexandria,Thomasmouth,['Port Christie'],14.542256215513119,38,bus,3,02:14:29,Weekends,
R1735,Jarvisburgh,Lake Jessica,"['Port Lesliehaven', 'South Olivia', 'Lake Michaelchester']",9.74703278277938,55,tram,4,07:35:56,Weekdays,
R1736,Port Megan,Gibsonmouth,"['South John', 'New Henry', 'Tinaside']",19.456352535012662,57,bus,2,12:20:13,Weekdays,Into defense before church your bill room.
R1737,Cynthiamouth,Tanyaport,"['Bartonfurt', 'Kelseyborough', 'Lake Emilyland', 'Lake Angelachester', 'Lake Caitlinville']",6.967551322598782,55,subway,1,08:10:42,Weekdays,
R1738,New Dana,North Catherine,['Howellchester'],17.57038369994035,15,bus,5,02:40:39,Weekdays,Father serious especially general company race.
R1739,Rochamouth,Veronicaview,"['Jeffreybury', 'Gilbertfort', 'Lake Elizabethchester', 'East Eric', 'Dunnshire']",18.493315248779485,38,tram,1,03:13:54,Weekdays,
R1740,Mosesberg,New Eric,"['Elizabethland', 'Lake Lindsayview', 'Cardenaschester', 'Nguyenside', 'Gardnerport']",9.646017087886186,35,tram,3,16:15:32,Weekdays,
R1741,North Daniel,North Vincenthaven,"['Christianchester', 'East Michelleburgh', 'Powellbury', 'Kylemouth', 'New Alisha']",15.870053706457258,51,bus,2,04:05:35,Weekends,
R1742,Brittanyside,New Linda,"['Davidmouth', 'North Kim']",8.172297339451797,33,tram,2,20:20:24,Weekends,
R1743,East Lindsay,Davisport,"['North Kaitlinhaven', 'Christiantown', 'South Bryan', 'Justinfort']",16.104197552099357,28,tram,4,02:38:19,Weekdays,
R1744,Ramirezbury,Gilbertview,"['New Andrew', 'East Troymouth', 'Port Roberto']",5.59713805446634,21,subway,4,23:32:02,Weekdays,Break good shoulder remember party.
R1745,West Elizabethchester,Kristichester,"['New Jennifer', 'Tylerborough']",16.014441810411327,43,tram,2,09:02:43,Weekdays,North month available human value citizen during.
R1746,Kimberlyshire,East Michael,"['South Evan', 'Lake Lisatown', 'Mcdowellhaven', 'Nancyville']",16.605656127207347,21,subway,4,04:03:33,Weekends,Owner region three need business set soon during.
R1747,Galvanburgh,Brendafurt,"['New Kimberly', 'Hernandezmouth', 'North Amy']",14.70029403762771,22,subway,2,09:03:24,Weekends,Husband day seem fish.
R1748,Ronaldfort,Lake Tonya,['North Annaborough'],10.302952759218249,43,bus,1,14:42:04,Weekends,Figure weight natural executive well indicate their.
R1749,South Kariland,North Gina,"['Lake Katelynchester', 'Ashleymouth', 'Lindseystad', 'Butlermouth']",8.865622013383176,29,bus,1,06:58:01,Weekdays,
R1750,New Johnborough,Port Theresamouth,"['South Kathryn', 'Kellyside', 'Ruizville', 'Xavierhaven', 'Emilystad']",16.731075460670816,57,tram,2,17:27:14,Weekends,
R1751,South Samanthaton,Dennisport,"['Lake Ericport', 'Tinaton', 'Marcuschester']",14.339886657327103,36,subway,2,05:19:34,Weekdays,One all would foot join different.
R1752,Karenfort,Whiteshire,"['Bakermouth', 'New Marisaborough', 'North Sabrinaborough']",15.907430385686787,35,bus,1,03:06:30,Weekdays,
R1753,Jesseshire,Garyfort,"['Clarkberg', 'Meltonland']",5.764027753577664,18,tram,1,12:46:58,Weekends,Hundred even fast consider concern.
R1754,Hayesfurt,Port Saraport,"['New Sharonmouth', 'East Rodney', 'Johnsonland', 'Riverahaven']",11.444814047871498,16,subway,2,05:09:32,Weekends,
R1755,New Johnmouth,Xavierhaven,"['Port Hunterton', 'Robertstad']",12.722350242962055,60,tram,3,23:42:22,Weekdays,Drop inside view far walk decade mean.
R1756,Turnermouth,New Amanda,"['Port Sherifort', 'Chavezburgh', 'Amberport', 'Aguirreburgh', 'Mooreborough']",5.00345507435916,45,tram,1,13:41:57,Weekends,View ball direction.
R1757,Port Reginafort,Joeview,"['East Aprilmouth', 'Bridgesmouth', 'Port Sarah', 'West Tamaraland', 'Colonport']",15.304570482457901,37,bus,5,11:04:12,Weekends,
R1758,Hernandezchester,Osbornfurt,"['Wongside', 'Ayalaville', 'Boydton']",7.659593689798933,42,subway,2,13:13:44,Weekdays,Job go reveal forward.
R1759,Haynestown,Stevenchester,"['Port Leeborough', 'North Troy']",9.028630088381393,26,bus,1,04:58:10,Weekdays,
R1760,Teresaland,Christopherstad,['Williamsberg'],17.14410467728898,22,subway,3,04:47:29,Weekends,
R1761,Mooremouth,Port Alexis,"['Brianatown', 'Smithtown', 'Taramouth', 'East Martin', 'North Mary']",9.421218350900807,28,tram,5,05:58:01,Weekends,
R1762,Julieburgh,West Michelle,['North Micheal'],6.6669116346222275,59,subway,3,01:27:58,Weekdays,Customer yes few skill animal.
R1763,Knoxburgh,South Anthony,"['East Christopher', 'Morrisontown', 'North Justinland', 'Jeffreyport', 'South Alexside']",7.76969092630674,35,subway,4,20:58:56,Weekends,
R1764,East Amanda,Port Kelliebury,"['Jenkinstown', 'South Cynthia', 'Welchside']",5.8297491697359245,60,subway,1,12:32:21,Weekends,
R1765,Port Darrellmouth,New Jeff,"['North Patrick', 'North Marymouth', 'Christophershire']",19.19633355742024,48,bus,3,13:19:04,Weekdays,
R1766,Jesusside,West Debra,"['Nicholsstad', 'New James', 'Chadville']",16.75366448567793,29,subway,3,17:03:35,Weekends,Day per area environment talk area both.
R1767,Hernandezside,Cooleyborough,['Fieldsborough'],7.211834481069921,17,bus,1,16:01:22,Weekdays,Shoulder especially keep local make education policy.
R1768,West Danielstad,Nicoletown,"['Anthonyside', 'Amberchester', 'North Catherine', 'Josephside', 'Kingmouth']",14.064987521177867,52,tram,1,16:30:15,Weekdays,Heart much service describe see.
R1769,East Maureenshire,Katiemouth,"['Pattyland', 'New Sharonport', 'Moralesstad', 'East Carlafurt']",14.813081050109423,37,subway,3,16:51:53,Weekends,Appear receive memory whole size television.
R1770,Lake Elijah,Juanberg,"['New Jamie', 'Michaelbury', 'Kevinville']",12.820251763938934,54,bus,4,07:08:05,Weekends,
R1771,East Karen,South Suzanne,"['East Adamburgh', 'North Stephenmouth', 'Port Gary']",9.091205231591015,43,bus,5,17:56:33,Weekdays,Staff past risk laugh career according city.
R1772,Tylertown,Port Kevin,"['Lake Madisonland', 'Lake Jose', 'Howardberg', 'Huntton', 'Port Cheyenneville']",11.32685440571165,40,bus,2,17:31:56,Weekends,
R1773,West Marie,West Brent,"['New Nicholas', 'West Alexandriahaven']",5.757857519589848,33,bus,4,23:48:30,Weekdays,She member nor bill total benefit.
R1774,Randallland,Port Sarahville,"['Amyshire', 'Anthonyfort']",11.128037839489378,25,bus,1,09:13:31,Weekdays,My program media range entire region sit.
R1775,Edwardstown,Port Bruce,"['New Kristina', 'Margaretton']",15.801683414170817,58,bus,4,12:19:18,Weekends,
R1776,Jessicafurt,Maureenview,['West Russellbury'],16.634852708978514,16,bus,3,05:29:33,Weekends,Left around act natural single them.
R1777,Martinchester,South Heidiburgh,"['Erikchester', 'New Rachel', 'North Jamie', 'Montgomeryshire']",9.002210774982936,50,bus,5,06:31:06,Weekends,
R1778,Port Frederick,Port Colleen,"['Port Danielleport', 'North Penny', 'Justinstad', 'Woodsmouth', 'Morganchester']",12.386365885776286,24,tram,2,05:33:31,Weekends,
R1779,West Elizabeth,Lake Craigton,"['Kimberlyland', 'Port Mary', 'Lake Angelaborough']",16.399525653658767,57,tram,2,09:00:23,Weekends,Activity also stuff.
R1780,Danielshire,South Susanfort,"['Briannaborough', 'Lake Catherinemouth', 'Lake Christopher', 'Robertfurt', 'New Brian']",16.529270199812267,25,tram,4,07:49:46,Weekdays,Teach position security benefit actually play.
R1781,South Jennifer,New Allison,"['Perezfort', 'Ebonyhaven', 'Christinaport', 'South Kevin', 'Lake Jennifer']",16.586976039154298,31,tram,1,21:03:42,Weekends,
R1782,Christopherton,Beardfurt,"['South William', 'New Michael', 'Paceland']",19.89757836206002,58,tram,3,07:12:44,Weekdays,
R1783,East Isaac,Port Debra,"['North Christine', 'Michaelport', 'Davidsonborough', 'Valerieberg', 'Patriciaberg']",6.3407461699542464,43,subway,3,20:38:09,Weekdays,Next fact participant wonder of American point.
R1784,Coreyfurt,West Brittany,"['East Conniechester', 'West Amandaview']",5.703290588559906,57,tram,4,04:22:11,Weekdays,Source guess lot prove eye.
R1785,Sarahshire,Armstrongborough,['West Shawnmouth'],17.909679152724898,28,subway,3,23:02:37,Weekdays,
R1786,Wagnerchester,Lake Carolburgh,"['Jenkinsberg', 'Lake Katiefort', 'North Michelle', 'New Angelamouth', 'South Jesse']",5.722016743485325,21,tram,4,22:26:30,Weekdays,
R1787,South Victoriafort,South Elizabethville,"['Lake Heatherville', 'Lake Penny', 'Kruegerberg', 'Port Katrinafort']",18.02793899780285,18,bus,5,12:37:45,Weekends,Ground both establish difference guy huge concern.
R1788,Mariatown,East Jeffreyland,"['South Jamesmouth', 'Longstad', 'Sarahtown', 'West Glenn', 'Loriton']",10.678806845947571,26,tram,1,13:05:31,Weekends,Such throughout party store read much west.
R1789,Griffithbury,Henryburgh,"['East Kristaburgh', 'North Kristen', 'Lawsonborough', 'East Amy', 'Annafurt']",14.872873906554885,54,tram,1,10:56:21,Weekends,
R1790,North Anthony,New Carolyn,"['East James', 'South Jose', 'Keithmouth']",8.522161636867768,42,tram,3,13:03:55,Weekdays,Common left role art.
R1791,North Christopher,Stoutport,['Brookeview'],9.149592445318332,20,bus,2,18:32:06,Weekends,Skill tax discussion want leave catch wind.
R1792,Port Amandafurt,Port Rebecca,"['Sarahmouth', 'Crawfordview', 'East Pennyland', 'Webbmouth']",9.995067796060761,15,subway,2,15:45:42,Weekends,
R1793,Johnview,East Matthewburgh,['Elizabethland'],16.178349955103485,26,tram,1,22:31:30,Weekends,
R1794,East Richardtown,West Alexisville,"['Terryberg', 'Robertchester']",9.821489710829336,29,subway,3,07:30:04,Weekdays,Discover man something say as employee American.
R1795,Lake Heatherland,Matthewshire,"['Hullland', 'Penaview']",13.493625621055113,16,subway,5,05:19:17,Weekdays,
R1796,Jonesborough,Emilyport,"['Grantmouth', 'South Paul', 'Pearsonfort']",9.421588350556796,34,tram,1,06:50:29,Weekends,
R1797,West Laura,North Brianfurt,"['Port Lisaport', 'Lake Thomaston', 'South Micheleburgh', 'Smithtown']",17.60989508218482,36,bus,4,16:29:21,Weekdays,Quite usually pressure least point daughter.
